,格量,品赋,象限,宽德,中信资管,平方和,致远三号,黑翼CTA三号,fof
2018-02-27,-0.0004930966469427478,,-0.0003995844321905695,0.000974170164606214,,-0.0003736222678868417,7.247427163359355e-05,0.0010083918713359452,8.260910955756585e-05
2018-02-28,-0.0004933399111989312,,-0.0003997441637350052,0.0009732220806915048,,-0.00037376191366089717,7.246901949442552e-05,0.0010073760415245658,8.220355322187928e-05
2018-03-01,0.0029615004935834577,,-0.0003999040230344697,0.0009722758403751808,,-0.00037390166386208623,7.246376811598232e-05,0.0010063622562983543,0.000796643454680124
2018-03-02,0.0009842519685039353,,-0.00040006401024161864,0.0009713314382848726,,-0.00037404151860820356,7.245851749870802e-05,0.001005350509491132,0.00038720344682040134
2018-03-05,0.000983284169125076,,0.0008804930761230345,0.0009989297181591805,,0.0011225444340499102,0.0017243877698884802,0.0007489999148864168,0.0010705221811530188
2018-03-06,0.0006548788474132206,,0.0008797184900832811,0.0009979328533751275,,0.0011212857409821364,0.0017214193753705143,0.0007484393338890172,0.0010015503653316906
2018-03-07,0.0006544502617802372,,0.0008789452656816632,0.000996937976215806,,0.001120029867462513,0.0017184611829945684,0.0007478795913857805,0.0010004384419580546
2018-03-08,0.0006540222367559245,,0.000878173399329496,0.0009959450807426329,,0.001118776804026611,0.001715513140253977,0.0007473206854968772,0.0009993292603010268
2018-03-09,0.0009803921568627416,,0.0008774028874534157,0.0009949541610405621,,0.001117526541254632,0.0017125751950033408,0.0007467626143480288,0.0010658360614181446
2018-03-12,0.0009794319294809117,,0.0008606949314622359,-0.002357117500887407,,0.00018604651162790198,0.002040083327347064,-0.0008818790808106103,0.00011320275359346917
2018-03-13,-0.0009784735812133905,,0.0008599547727481394,-0.0023626866308942285,,0.00018601190476164042,0.0020359298607826037,-0.000882657477976112,-0.0002936308479642455
2018-03-14,0.004897159647404559,,0.000859215885945952,-0.0023682821394435116,,0.00018597731076797075,0.00203179327218872,-0.0008834372504713528,0.0009202654718093414
2018-03-15,0.0019493177387914784,,0.0008584782677807379,-0.002373904214394984,,0.00018594272963889935,0.0020276734588968726,-0.0008842184019454136,0.00030861293232883213
2018-03-16,0.0019455252918287869,,0.0008577419149873311,-0.002379553045397831,,0.00018590816136820898,0.002023570319068524,-0.0008850009360585886,0.0003060717477304098
2018-03-19,0.0009708737864075889,,0.008490715759403189,0.0035922120842015737,,0.000557620817843496,0.001692384270781444,0.008585299378247147,0.0035243319200083277
2018-03-20,0.00048496605237624557,,0.008419230466598426,0.0035793542844870796,,0.0005573100501574668,0.001689524945338805,0.008512219426100698,0.0034011837030961858
2018-03-21,0.0004847309743094552,,0.008348938826466812,0.003566588201726395,,0.0005569996286662882,0.0016866752654034478,0.008440373118081546,0.0033788714988377123
2018-03-22,0.0014534883720931369,,0.008279811189352282,0.003553912858056618,,0.000556689552792422,0.0016838351822503483,0.008369729478386434,0.003557383973777679
2018-03-23,0.0014513788098691194,,0.008211818879508836,0.00354132728946821,,0.0005563798219581084,0.0016810046474835527,0.008300258559641671,0.0035353626408565746
2018-03-26,0.0004830917874396601,,0.0030905077262706193,0.0023572588044320497,,0.0022242817423543393,0.0028768861937669143,-0.0014699877501020975,0.0015869020648505514
2018-03-27,0.0004828585224530002,,0.0030809859154945496,0.0023517152030643196,,0.0022193452931389412,0.0028686334617655795,-0.0014721517952073215,0.001582126525416706
2018-03-28,0.0009652509652509078,,0.0030715225976318816,0.002346197614464973,,0.002214430706773074,0.0028604279424548906,-0.0014743222213119411,0.0016772272889506233
2018-03-29,0.0009643201542912649,,0.003062117235347106,0.0023407058559696825,,0.0022095378383357733,0.002852269231844895,-0.0014764990566811242,0.0016723526509535916
2018-03-30,0.0009633911368014392,,0.003052769297864355,0.002335239746619422,,0.0022046665441854962,0.0028441569305412973,-0.0014786823297461282,0.0016675007039192006
2018-04-02,-0.0009624639076035724,,-0.0010588455772116978,-0.0018223353794641906,,0.0015276504735706187,0.0026414569720560888,-0.0018099547511312153,-0.00022861830781606806
2018-04-03,-0.0009633911368014392,,-0.0010599679195553158,-0.001825662348553081,,0.0015253203172655994,0.0026344980587906797,-0.0018132366273798661,-0.0002314331935364984
2018-04-04,0.002892960462873795,,-0.001061092643717343,-0.0018290014877044847,,0.001522997258603942,0.0026275757156686286,-0.0018165304268846771,0.0005638120507107045
2018-04-09,0.0009615384615384581,,-0.001062219757287819,-0.0018323528638184428,,0.0001824817518247812,-0.0003310344827586187,-0.0039209198444867255,-0.0008122185992084631
2018-04-10,0.0006404098623118415,,-0.001063349267888869,-0.0018357165442856038,,0.00018244845831016931,-0.00033114410287549134,-0.003936353972893936,-0.0008815455921492806
2018-04-11,0.000640000000000196,,-0.0010644811831758139,-0.00183909259699222,,0.00018241517694272957,-0.0003312537956162709,-0.003951910089876942,-0.0008845362826889536
2018-04-12,0.0006395906619762748,,-0.0010656155108356158,-0.0018424810903256983,,0.00018238190771446838,-0.00033136356105378795,-0.003967589647436931,-0.0008875463762341163
2018-04-13,-0.0009587727708532112,,-0.0010667522585885436,-0.0018458820931772646,,0.00018234865061983463,-0.00033147339925976294,-0.003983394120711914,-0.0012211873897078436
2018-04-16,0.000639795265515053,,-0.0010130793074768496,5.66291498549365e-05,,-0.0003646308113032237,-0.0005664548217739762,-0.0007424907188660068,-0.00025358506613523007
2018-04-17,0.0006393861892584063,,-0.001014106677967641,5.662594317579206e-05,,-0.0003647638154291588,-0.0005667758747011087,-0.0007430424209673436,-0.00025395985985137684
2018-04-18,0.0006389776357826893,,-0.0010151361343007093,5.662273686013464e-05,,-0.00036489691662100476,-0.0005670972917645178,-0.0007435949435543598,-0.0002543350165243989
2018-04-19,0.002873563218390718,,-0.0010161676828338573,5.6619530907076054e-05,,-0.00036503011498423277,-0.0005674190735845963,-0.0007441482884589234,0.00020770193432637183
2018-04-20,0.0009551098376314737,,-0.0010172013299525329,5.661632531750449e-05,,-0.00036516341062597935,-0.0005677412207821808,-0.0007447024575181205,-0.0001895110291169258
2018-04-23,0.002862595419847125,,-0.0010182370820666087,0.00016983936027181734,,0.0005479452054810707,0.00184274333217882,-0.00042344173441732913,0.0007902309867623375
2018-04-24,0.0019029495718363432,,-0.0010192749456128247,0.0001698105197616151,,0.0005476451259598392,0.001839353875089822,-0.00042362111327642893,0.0005909811051857739
2018-04-25,-0.0018993352326686086,,-0.0010203149270547884,0.00016978168904469015,,0.0005473453749329504,0.0018359768639306662,-0.0004238006441769082,-0.00019639950104809038
2018-04-26,-0.0019029495718363432,,-0.0010213570328810873,0.00016975286811615753,,0.0005470459518615023,0.001832612230275199,-0.000423980327312945,-0.0001978468241015031
2018-04-27,-0.00038131553860820677,,-0.0010224012696085083,0.00016972405697068815,,0.0005467468562070366,0.0018292599061988657,-0.00042416016287749603,0.00011627593397578844
2018-05-02,-0.0003814609956132031,,0.0006014664324440755,0.001013457776520843,,0.001214329083180754,0.0008237232289949326,0.0009901270191519096,0.0006801987631163169
2018-05-03,-0.00038160656363306344,,0.0006011048880314451,0.0010124317197213184,,0.0012128562765305606,0.0008230452674897748,0.0009891476373500296,0.0006794085533612612
2018-05-04,-0.00038175224279435316,,0.0006007437780100044,0.0010114077384453246,,0.0012113870381578185,0.0008223684210524329,0.0009881701911405028,0.0006786198974213509
2018-05-07,-0.000381898033225081,,0.0006003831015970462,-5.639362752019039e-05,,0.0018148820326666648,0.0014242673240207893,0.0004400067693348664,0.0006267091254779089
2018-05-08,-0.00038204393505247847,,0.0006000228580127498,-5.639680794067292e-05,,0.0018115942028973375,0.001422241671681146,0.0004398132485281536,0.0006256423682846203
2018-05-09,-0.0003821899484043323,,0.0005996630464777386,-5.639998871986851e-05,,0.0018083182640131756,0.0014202217730920896,0.00043961989787288935,0.0006245789248215375
2018-05-10,-0.00038233607340865117,,0.0005993036662155227,-5.640316985822125e-05,,0.0018050541516232421,0.001418207603774757,0.00043942671714436443,0.0006235187782253455
2018-05-11,-0.00038248231019311074,,0.0005989447164511663,-5.640635135517602e-05,,0.0018018018018004511,0.0014161991393868423,0.00043923370611897994,0.000622461911748142
2018-05-14,-0.0003826286588864969,,0.0041653998175739115,0.00039486673247779436,,0.0017985611510797916,0.001278215936904914,0.0013846673421142874,0.001302864172480041
2018-05-15,8.699434536763029e-05,,0.004148121234142099,0.000394710874284554,,0.001795332136445893,0.0012765841866528849,0.0013827526896226239,0.0013964601966887703
2018-05-16,8.698677800977883e-05,,0.004130985405861987,0.00039455513908071005,,0.0017921146953410183,0.0012749565972220989,0.001380843324801262,0.0013929146843810248
2018-05-17,8.697921196820779e-05,,0.0041139905708540425,0.0003943995267206013,,0.0017889087656535185,0.0012733331527188252,0.0013789392257761435,0.0013893923205768762
2018-05-18,8.697164724313922e-05,,0.004097134996112306,0.00039424403705901057,,0.0017857142857149455,0.001271713837328825,0.0013770403707933365,0.0013858928482752219
2018-05-21,8.696408383346288e-05,,-0.0002233804914362203,0.0003096410978185027,,0.0007130124777188218,0.0010133765707336373,-0.0017776287103807853,8.267359772664651e-05
2018-05-22,8.695652173917878e-05,,-0.00022343040142935866,0.0003095452498873552,,0.0007125044531532954,0.001012350678275098,-0.0017807943014581662,8.196537932213493e-05
2018-05-23,8.694896096006488e-05,,-0.00022348033372976417,0.00030944946127653417,,0.0007119971520117563,0.0010113268608413772,-0.0017839711871824315,8.125604634242494e-05
2018-05-24,8.694140149545504e-05,,-0.00022353028835342403,0.0003093537319309725,,0.0007114905727503285,0.00101030511214395,-0.0017871594281089198,8.054558923641333e-05
2018-05-25,8.693384334512722e-05,,-0.0002235802653144381,0.00030925806179538107,,0.0007109847138291325,0.0010092854259184936,-0.001790359085227955,7.983399839747816e-05
2018-05-28,8.692628650908141e-05,,0.00025344763324608444,0.00148960089938166,,0.000710479573712508,0.0002419842710223996,0.0022165820642978673,0.0007958791562932152
2018-05-29,8.691873098665148e-05,,0.00025338341381964113,0.0014873852889176753,,0.0007099751508701235,0.0002419257288013288,0.0022116796947544426,0.0007946981063872647
2018-05-30,0.001434034416825991,,0.0002533192269289497,0.0014851762595975426,,0.0007094714437747562,0.0002418672148989387,0.002206798962298917,0.0010722364854517043
2018-05-31,0.0014319809069209821,,0.0002532550725498073,0.0014829737821429045,,0.0007089684509042904,0.00024180872929524533,0.0022019397240011784,0.0010706406607258994
2018-06-01,0.0014299332697806921,,0.00025319095065734487,0.001480777827447488,,0.0007084661707408291,0.0002417502719689324,0.0021971018381861107,0.001069050276676418
2018-06-04,0.0014278914802474674,,-0.0012954139368663853,0.0005719068210350287,,0.0015929203539810644,0.0012890231621349724,0.0014057401054303753,0.0009166138770117995
2018-06-05,0.001425855513307761,,-0.0012970942107844996,0.0005715799305738845,,0.0015903869941675808,0.001287363720481327,0.0014037667741775284,0.0009148793045937551
2018-06-06,0.0014238253440912452,,-0.0012987788493111774,0.0005712534135873248,,0.0015878616796036749,0.0012857085459438977,0.0014017989753516424,0.0009131484102773654
2018-06-07,0.0009478672985783199,,-0.0013004678694741312,0.0005709272694358614,,0.0015853443720263982,0.0012840576220858324,0.0013998366857201905,0.0008133659353150062
2018-06-08,0.00018939393939398919,,-0.0013021612883905576,0.0005706014974811158,,0.001582835033414165,0.001282410932553102,0.0013978798821785432,0.0006551344630903054
2018-06-11,0.0001893580761218594,,0.00038965904833210274,0.0004033660198901057,,-0.0003511852502191548,-0.00374891601627636,0.005467386788533535,0.0003268409081801333
2018-06-12,0.0001893222264293115,,0.0003895072732984506,0.00040320338134702816,,-0.0003513086246264008,-0.0037630232744998438,0.005437657014412345,0.0003207125024274625
2018-06-13,0.00018928639030857397,,0.0003893556164540346,0.0004030408739037483,,-0.00035143208574939244,-0.0037772371056418175,0.005408248812322158,0.00031461377549694253
2018-06-14,0.00018925056775165316,,0.00038920407766029896,0.0004028784974021704,,-0.000351555633678724,-0.003791558721934374,0.005379156992904033,0.000308543844343733
2018-06-15,0.002365184484389715,,0.0003890526567800201,0.0004027162516837546,,-0.00035167926850687703,-0.0038059893540652867,0.005350376477858632,0.0007527024715865262
2018-06-19,0.0023596035865975917,,0.00048612669209391335,0.0022903942254304255,,0.0024186455584878086,0.0008837525492861875,0.0036395988353283837,0.002074461320844775
2018-06-20,0.0009416195856875031,,0.00048589048775826704,0.0022851603074578453,,0.0024128098267170994,0.0008829722203353985,0.003626400193408097,0.0017770148144042723
2018-06-21,0.0009407337723423836,,0.0004856545128504308,0.0022799502556307694,,0.0024070021881843484,0.0008821932681866151,0.0036132969327122844,0.0017727843412521228
2018-06-22,0.001879699248120259,,0.0004854187670355614,0.00227476390707948,,0.00240122244051566,0.0008814156891994163,0.0036002880230419088,0.001963028951183464
2018-06-25,-0.0009380863039401,,-0.0022243785922226866,-0.0001237964236588951,,-0.0017421602787461854,-0.0006367700853542324,-0.0015465561224490276,-0.001183837269466068
2018-06-26,0.0028169014084507005,,-0.0022293374827939694,-0.00012381175111075837,,-0.0017452006980808177,-0.0006371758198554511,-0.0015489516631269629,-0.0004086453226358631
2018-06-27,-0.0009363295880150391,,-0.0022343185328479453,-0.00012382708235880724,,-0.0017482517482525495,-0.0006375820717349212,-0.0015513546364710473,-0.0011868842894350079
2018-06-28,0.0009372071227742307,,-0.002239321891250423,-0.00012384241740392987,,-0.0017513134851144807,-0.0006379888419822954,-0.0015537650771276779,-0.0008009708104311287
2018-06-29,0.000936329588014928,,-0.002244347708205141,-0.00012385775624801365,,-0.0017543859649128413,-0.0006383961315911124,-0.0015561830199576354,-0.0008028736028152794
2018-07-02,0.000623635796694666,,0.002264492753624836,0.001458949831394829,,-0.0005272407732861417,0.0019707781175670736,0.0020085161082992187,0.0011326988694962002
2018-07-03,0.0006232471174822951,,0.0022593764121119353,0.0014568243976855744,,-0.0005275189027603711,0.001966901790559028,0.0020044900577294023,0.001130398769598651
2018-07-04,0.0006228589224539505,,0.0022542831379637196,0.001454705147734936,,-0.0005277973258263069,0.0019630406823258895,0.0020004801152275764,0.001128107277948596
2018-07-05,-0.0003112356053531773,,0.0022492127755302516,0.0014525920545955806,,-0.0005280760429497988,0.001959194703418543,0.0019964861843158044,0.000932643621938567
2018-07-06,-0.0003113325031133263,,0.0022441651705580323,0.0014504850914762724,,-0.0005283550545963633,0.0019553637650866484,0.0019925081692835356,0.000930429259684003
2018-07-09,-0.00031142946122697523,,0.004209583519926952,0.0004919040787045859,,-0.0009985315712186527,0.0007940780619111187,0.002863506204263455,0.0008989112187329402
2018-07-10,0.0009345794392523477,,0.0041919372101306696,0.0004916622280493055,,-0.0009995296331138936,0.0007934480022593338,0.0028553299492384276,0.0011528093318479648
2018-07-11,0.0009337068160597539,,0.0041744382271946545,0.0004914206150947731,,-0.0010005296921897777,0.00079281894165395,0.002847200253084603,0.0011487584657388467
2018-07-12,0.0006218905472636926,,0.00415708473376819,0.0004911792394908243,,-0.0010015317544480595,0.0007921908777206443,0.0028391167192427513,0.0010804006302508368
2018-07-13,0.0006215040397763438,,0.004139874922926445,0.0004909381008877389,,-0.0010025358259124761,0.0007915638080926435,0.0028310789556464933,0.0010765024322166973
2018-07-16,0.0006211180124222615,,-0.00021929824561317535,-0.00043617528794381855,,-0.0010035419126326328,-0.0006166633152355772,-0.0015683814303638632,-0.0004859583381321305
2018-07-17,0.0018621973929235924,,-0.00021934634788267626,-0.000436365619843726,,-0.0010045500206818936,-0.0006170438235254538,-0.0015708451146716484,-0.00022982362103750174
2018-07-18,-0.0009293680297398632,,-0.00021939447125851608,-0.0004365561179248134,,-0.0010055601561573813,-0.0006174248016856954,-0.001573316551289894,-0.0008080307931704812
2018-07-19,0.0037209302325580396,,-0.00021944261575534973,-0.00043674678240457343,,-0.0010065723251820868,-0.0006178062505876047,-0.0015757957768672837,0.00015345637791006544
2018-07-20,0.000926784059314345,,-0.0002194907813863889,-0.00043693761350138693,,-0.001007586533902094,-0.0006181881711037063,-0.0015782828282828731,-0.00042528793234914835
2018-07-23,-0.001388888888888995,,-0.00036589828027810967,-0.00023222457482408032,,-0.0010086027884899096,-0.0007530424258723745,0.0012013910844135278,-0.0005246990146669536
2018-07-24,-0.0013908205841447474,,-0.00036603221083453263,-0.00023227851560370105,,-0.0010096210951420215,-0.0007536099261192808,0.0011999494758114793,-0.0005256142516658088
2018-07-25,4.421452889413757e-05,,-0.0003661662394724985,-0.00023233248144760577,,-0.0010106414600794533,-0.0007541782823590193,0.0011985113227779287,-0.00022922609622635448
2018-07-26,4.421257405606838e-05,,-0.000366300366300365,-0.00023238647237333598,,-0.0010116638895500962,-0.0007547474965294843,0.0011970766129032473,-0.00022974225015645708
2018-07-27,4.4210619390749883e-05,,-0.00036643459142549073,-0.00023244048839854425,,-0.001012688389825267,-0.0007553175705750093,0.001195645333836648,-0.00023025849576742183
2018-07-30,4.420866489840414e-05,,0.005043988269794575,0.0012171772428883898,,0.0010733452593911785,-0.0023486535735978142,0.0033626649905720285,0.0012766623623191242
2018-07-31,4.420671057858705e-05,,0.005018674136320955,0.0012156975235284584,,0.0010721944245881687,-0.0023541827332874687,0.003351395370689403,0.0012703600525356684
2018-08-01,4.4204756431520664e-05,,0.004993612820810567,0.0012142213975825378,,0.0010710460549796519,-0.002359737987713051,0.00334020103639876,0.001264100528771201
2018-08-02,4.420280245764907e-05,,0.004968800554656427,0.0012127488519764196,,0.0010699001426524024,-0.0023653195220424417,0.003329081235804887,0.0012578831380764793
2018-08-03,4.4200848656306135e-05,,0.004944233643785045,0.0012112798737002883,,0.0010687566797284997,-0.0023709275231982296,0.003318035226990812,0.0012517072389351997
2018-08-06,4.41988950277139e-05,,-0.0008152173913050786,0.0005573302521579837,,0.00035587188612073994,-0.0003960936966468376,-0.00046360686138147145,-5.2158477574238224e-05
2018-08-07,4.419694157165033e-05,,-0.0008158825129190861,0.0005570198081679134,,0.00035574528637472014,-0.00039625064903126006,-0.00046382189239346783,-5.2381648581291916e-05
2018-08-08,4.4194988288337456e-05,,-0.0008165487207409949,0.0005567097098320151,,0.00035561877667134034,-0.0003964077258497012,-0.00046403712296982924,-5.260493583875722e-05
2018-08-09,4.4193035177775286e-05,,-0.0008172160174348964,0.0005563999565736388,,0.00035549235691401115,-0.0003965649272508198,-0.00046425255338911064,-5.282833989242737e-05
2018-08-10,4.419108223951973e-05,,-0.0008178844056714318,0.000556090547817023,,0.00035536602700747544,-0.00039672225338238665,-0.0004644681839293119,-5.30518612884633e-05
2018-08-13,4.418912947423692e-05,,0.0011057657787036934,0.0003524467940898557,,-0.0017761989342793827,-0.0010674695497467912,0.005932465923172314,0.0005259732327632851
2018-08-14,4.4187176881260726e-05,,0.0011045444112924852,0.0003523226191119999,,-0.0017793594306036997,-0.0010686102586584534,0.0058974793280262006,0.0005201459826160791
2018-08-15,4.418522446081319e-05,,0.0011033257390136164,0.00035219853160306513,,-0.001782531194294612,-0.0010697534081246518,0.005862902978905904,0.0005143730371790346
2018-08-16,4.4183272213116354e-05,,0.0011021097529559931,0.00035207453147001466,,-0.0017857142857130581,-0.0010708990059860035,0.005828729702171742,0.0005086533921695638
2018-08-17,4.418132013794818e-05,,0.001100896444247823,0.00035195061862092203,,-0.0017889087656516311,-0.0010720470601170984,0.005794952490467908,0.0005029860661523119
2018-08-20,4.4179368235086613e-05,,-0.004612967723506611,-0.00021650879566992298,,0.0012544802867373583,1.375894331312466e-05,-0.006649116209101136,-0.0013201340001963253
2018-08-21,4.417741650475371e-05,,-0.004634345811152962,-0.0002165556818796155,,0.0012529085376757898,1.3758754007220375e-05,-0.006693622885526884,-0.0013295552570691492
2018-08-22,4.4175464946727416e-05,,-0.004655922968258008,-0.00021660258840094926,,0.001251340722201677,1.3758564706423115e-05,-0.0067387293988504515,-0.001339085897542154
2018-08-23,0.0009276437847864916,,-0.004677701988384353,-0.00021664951524658083,,0.0012497768255659292,1.375837541117697e-05,-0.006784447957758344,-0.0011659410412773951
2018-08-24,0.000926784059314345,,-0.00469968571761048,-0.00021669646243027696,,0.0012482168330947285,1.3758186120593763e-05,-0.006830791104517231,-0.0011758741897146695
2018-08-27,0.0009259259259257746,,-0.0017250201008706112,-2.7092928745586775e-05,,-0.00035618878005316823,-0.0006053518607690433,-0.0037812183925932663,-0.0007297725236353095
2018-08-28,0.0009250693802034249,,-0.0017280009372215854,-2.7093662792299078e-05,0.00045000000000006146,-0.0003563156957061553,-0.0006057185336104665,-0.003795570272718818,-0.0005585325053288544
2018-08-29,0.0009242144177450395,,-0.0017309920931807277,-2.7094396878646343e-05,0.00044979759108376705,-0.0003564427018355465,-0.000606085650922239,-0.0038100315150754183,-0.0005608320814773817
2018-08-30,-0.0004616805170821747,,-0.0017339936224309849,-2.7095131004961637e-05,0.00044959536417232826,-0.0003565697985378202,-0.0006064532135128253,-0.0038246033744648855,-0.0008075647520446449
2018-08-31,-0.0004618937644341736,,-0.0017370055790272287,-2.7095865171022915e-05,0.0023518250362011273,-0.000356696985910121,-0.0006068212221931324,-0.0038392871249586236,-0.0005300104221067995
2018-09-03,0.001848428835489857,,-0.00022119000221121343,-0.00018967619563747817,0.0002856084872213671,0.000446030330062408,0.0004967915545435186,0.0003647898493259749,0.0004943524134666516
2018-09-04,0.00046125461254598044,,-0.00022123893805225947,-0.00018971217952179487,0.0002855269383046366,0.0004458314757023185,0.0004965448752431989,0.0003646568262172245,0.00024945415814813703
2018-09-05,0.0004610419548178868,,-0.00022128789555142525,-0.00018974817706218783,0.0002854454359431102,0.00044563279857401383,0.0004962984407956839,0.0003645239000888978,0.00024931389988496004
2018-09-06,0.00015360983102907788,,-0.00022133687472247754,-0.0001897841882657625,0.002030729718833557,0.0004454342984412385,0.0004960522508370424,0.00036439107083441336,0.0004516299475722584
2018-09-07,0.00015358623867300913,,-0.00022138587558051537,-0.00018982021314106756,0.0006087569382009494,0.00044523597506684887,0.0004958063050035655,0.00036425833834852206,0.00024242152878896608
2018-09-10,0.00015356265356292198,,-0.0006790670209632088,0.00034580960130181637,0.0006083865786501441,0.00044503782821547766,0.001555509670314592,-0.0037995725480882703,-9.793928836815733e-05
2018-09-11,0.00015353907569481962,,-0.0006795284663344558,0.00034569005836071476,0.0006080166694688582,0.00044483985765153555,0.0015530938178618392,-0.0038140643623362225,-0.00010009378835321652
2018-09-12,0.0001535155050660375,,-0.0006799905392627092,0.00034557059804041224,0.0006076472098359709,0.0004446420631392112,0.001550685457863965,-0.0038286671452499865,-0.00010226042523475045
2018-09-13,0.00015349194167302294,,-0.0006804532410290554,0.0003454512202556437,0.0006072781989325815,0.0004444444444444695,0.0015482845555190305,-0.003843382176315302,-0.0001044393539604479
2018-09-14,-0.0008550381478558133,,-0.0006809165729180222,0.00034533192492069986,0.0006069096359422321,0.0004442470013330535,0.001545891076241146,-0.003858210754762448,-0.00028460247295821167
2018-09-17,-0.0008557698637350342,,0.0003851281291651354,0.0003452127119505377,0.0006065415200491309,0.000444049733570262,0.00034148340390660614,0.00111353183248597,0.0002837948188600164
2018-09-18,-0.0008565028330480562,,0.0003849798625912282,0.000345093581259448,0.0006061738504405945,0.00044385264092317023,0.00034136683279850644,0.0011122932585356793,0.0002833822300427221
2018-09-19,-0.0008572370590174128,,0.00038483171013203865,0.00034497453276238765,0.0006058066263052719,0.0004436557231590754,0.000341250341250543,0.0011110574368389248,0.0002829698745021853
2018-09-20,-0.0008579725448785158,,0.00038468367165700457,0.0003448555663745356,0.0005809587795913007,0.00044345898004438666,0.0003411339291805593,0.0011098243582319256,0.00027895759344418716
2018-09-21,-0.0008587092938766583,,0.00038453574703378735,0.00034473668201084884,0.0005806214624550776,0.0004432624113477335,0.00034101759650795316,0.0011085940135922012,0.00027854996634387797
2018-09-25,-0.0008594473092690125,,-0.0006468066232984127,0.0005067909993918818,0.0005802845367988141,0.0004430660168364131,-0.0008522533578781966,0.0004212806933077129,-4.04125654446383e-05
2018-09-26,-0.0008601865943227427,,-0.000647225252878747,0.0005065342923715743,0.0005799480019410552,0.0004428697962799433,-0.0008529803132143465,0.00042110329062139407,-4.082054172295434e-05
2018-09-27,-0.0008609271523178919,,-0.0006476444247052182,0.0005062778452815664,0.0005796118572025666,0.0004426737494469535,-0.0008537085097664043,0.0004209260372818324,-4.1228808634238975e-05
2018-09-28,-0.0008616689865447169,,-0.0006480641398323161,0.0005060216577270626,0.0009014245463321302,0.0004424778761062953,-0.0008544379507160471,0.0004207489331009562,5.737403761053145e-06
2018-10-08,-0.0008624121003051322,,0.001215445045578134,-0.00029671589453095226,0.0017618543763380234,0.00044228217602859665,0.003037559006636048,0.002114876231675167,0.00089048335290981
2018-10-09,-0.0008631564969127092,,0.0012139695323245547,-0.00029680396098374917,0.00022107264447113195,0.0004420866489831532,0.0030283601838843044,0.0021104129694469176,0.0006619380903671379
2018-10-10,-0.0008639021796915669,,0.0012124975971834484,-0.00029689207972916076,0.0002210237821589356,0.00044189129474148103,0.0030192169076146413,0.0021059685061983746,0.0006599801543068888
2018-10-11,-0.0008646491519787025,,0.0012110292271554357,-0.0002969802508133723,0.0006285509445451698,0.00044169611307443013,0.003010128676221413,0.002101542723408345,0.0007179687571286508
2018-10-12,0.0006867121204690019,,0.0012095644093037539,-0.00029706847428334626,0.0006281561164247496,0.00044150110375285045,0.003001094994119491,0.00209713550355084,0.0009898793289392493
2018-10-15,0.0006862408705454737,0.00039761431411533543,-0.00022099447513723725,0.0011210913757007113,0.0006277617840204641,-0.0010591350397187727,-0.0033425432980659364,-3.1708283789178004e-05,-0.0001372099389927828
2018-10-16,0.0006857702669604837,0.0003974562798092496,-0.00022104332449091046,0.0011198359372892597,0.0006273679463992821,-0.0010602579961133118,-0.0033537533638956507,-3.170928923634797e-05,-0.00013880482970276
2018-10-17,0.000685300308385095,0.00039729837107693733,-0.00022109219544463876,0.0011185833075026963,0.0006269746026303924,-0.0010613833362828062,-0.0033650388743402537,-3.1710294747022694e-05,-0.00014040709620967152
2018-10-18,0.0006848309934941454,0.0003971405877680745,-0.00022114108801352117,0.00111733347692633,0.001138127010079204,-0.001062511067824623,-0.0033764005935928987,-3.171130032186831e-05,-7.807366030149752e-05
2018-10-19,0.0006843623209660255,0.00039698292973389115,-0.0002211900022111024,0.0011160864361881018,0.001136833149565808,-0.0010636411983703242,-0.0033878392962037873,-3.17123059603297e-05,-7.980360436884442e-05
2018-10-22,0.0006838942894826783,0.0003968253968253954,0.0015929203539823966,0.002081934184016143,0.001135542227518771,0.000887311446318817,0.0026180522239735993,0.00369460080868933,0.0014879465600004305
2018-10-23,0.000683426897730044,0.00039666798889315125,0.001590386994168469,0.0020776087393608034,0.0011342542339392025,0.0008865248226963551,0.0026112159243156796,0.0036810009794938647,0.0014847362178582349
2018-10-24,0.0006829601443971711,0.00039651070578927694,0.0015878616796050071,0.002073301230604452,0.004892477572083553,0.0008857395925609968,0.002604415233783852,0.0036675009050699536,0.0019514816985939988
2018-10-25,0.0006824940281775493,0.00039635354736411443,0.0015853443720275084,0.0020690115464192527,0.003796971151748041,0.0008849557522137008,0.00259764987487765,0.003654099491876339,0.0018115277103123663
2018-10-26,0.0006820285477664445,0.0003961965134706702,0.0015828350334154973,0.0020647395763953025,0.0037826086956520566,0.0008841732979676387,0.0025909195729729717,0.003640795662296581,0.001806733314755138
2018-10-29,0.0006815637018644516,0.0007920792079207928,0.0018876207199305384,0.0007444333665669323,0.0022138481011440003,0.0012367491166078715,0.001190637261534233,0.002148528724895016,0.0012990226580588127
2018-10-30,0.0006810994891752742,0.000791452314998109,0.0018840643210804586,0.0007438795977736667,0.001392603833021866,0.0012352214575614973,0.0011892213303061894,0.002143922445935864,0.001194947227841925
2018-10-31,0.0006806359084059466,0.0007908264136020637,0.0018805212979979835,0.0007433266522425264,0.0009015359679283019,0.001233697567853298,0.001187808762789233,0.002139335875732673,0.0011321484046525388
